OBJECTID,ms_gush,k_status_hesder,ms_chelka,ms_shetach_rashum,ms_shetach,tr_idkun_acharon,k_input_source,tr_chelka,heara,sw_baalut,ms_gush_vechelka,date_import,Shape_Length,Shape_Area,oidtatrova,ktatrova,krova,dateimport,ShapeArea
10230,6916,0,58,234,235.46,,1,1991-01-03T00:00:00.000,,-1,691658,09/06/2015 1:33,66.30048198,235.4621655,18,52,5,20/12/2012 1:39,391341
10231,7466,0,15,230,239.31,,0,1899-12-30T00:00:00.000,,-1,746615,09/06/2015 1:33,61.81278744,239.3096785,18,52,5,20/12/2012 1:39,391341
10232,7467,0,23,139,137.18,,1,1991-01-03T00:00:00.000,,-1,746723,09/06/2015 1:33,48.68341504,137.1842285,18,52,5,20/12/2012 1:39,391341
10237,7466,0,4,82,84.6,,0,1899-12-30T00:00:00.000,,-1,74664,09/06/2015 1:33,41.12912678,84.604573,18,52,5,20/12/2012 1:39,391341
10239,7466,0,14,107,111.22,,0,1899-12-30T00:00:00.000,,-1,746614,09/06/2015 1:33,45.1546786,111.222125,18,52,5,20/12/2012 1:39,391341
10241,7467,0,46,53,53.69,,1,1991-01-03T00:00:00.000,,-1,746746,09/06/2015 1:33,37.92761817,53.687225,18,52,5,20/12/2012 1:39,391341
10242,6916,0,108,12,8.53,,2,1899-12-30T00:00:00.000,,-1,6916108,09/06/2015 1:33,24.88549599,8.533917,18,52,5,20/12/2012 1:39,391341
10264,7467,0,45,60,60.25,,1,1991-01-03T00:00:00.000,,-1,746745,09/06/2015 1:33,31.10120846,60.2534265,18,52,5,20/12/2012 1:39,391341
10267,7466,0,30,184,179.94,,0,1899-12-30T00:00:00.000,,-1,746630,09/06/2015 1:33,53.87355459,179.9434635,18,52,5,20/12/2012 1:39,391341
10269,7499,0,50,114,113.99,,1,1899-12-30T00:00:00.000,,-1,749950,09/06/2015 1:33,45.41662622,113.99248,18,52,5,20/12/2012 1:39,391341
10271,7466,0,36,116,112.51,,0,1899-12-30T00:00:00.000,,-1,746636,09/06/2015 1:33,45.28017646,112.5142095,18,52,5,20/12/2012 1:39,391341
10274,7466,0,29,119,123.08,,0,1899-12-30T00:00:00.000,,-1,746629,09/06/2015 1:33,45.76621892,123.078936,18,52,5,20/12/2012 1:39,391341
10275,7466,0,24,160,162.72,,0,1899-12-30T00:00:00.000,,-1,746624,09/06/2015 1:33,51.01007966,162.7227855,18,52,5,20/12/2012 1:39,391341
10276,7499,0,49,114,118.16,,1,2004-08-09T00:00:00.000,,-1,749949,09/06/2015 1:33,45.84496894,118.1606465,18,52,5,20/12/2012 1:39,391341
10279,6916,0,82,548,564.21,2004-09-14T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,691682,09/06/2015 1:33,95.5678044,564.214062,18,52,5,20/12/2012 1:39,391341
10281,7467,0,26,86,84.98,,1,1991-01-03T00:00:00.000,,-1,746726,09/06/2015 1:33,41.082142,84.980138,18,52,5,20/12/2012 1:39,391341
10283,6916,0,83,547,557.99,,1,1991-01-03T00:00:00.000,,-1,691683,09/06/2015 1:33,95.25219805,557.9855535,18,52,5,20/12/2012 1:39,391341
10286,7466,0,33,150,151.11,,0,1899-12-30T00:00:00.000,,-1,746633,09/06/2015 1:33,50.11660056,151.1078855,18,52,5,20/12/2012 1:39,391341
10288,6916,0,96,520,528.54,,1,1991-01-03T00:00:00.000,,-1,691696,09/06/2015 1:33,95.77694886,528.541429,18,52,5,20/12/2012 1:39,391341
10289,7467,0,68,193,195.32,,1,2004-08-11T00:00:00.000,,-1,746768,09/06/2015 1:33,79.73056507,195.320319,18,52,5,20/12/2012 1:39,391341
10292,7466,0,32,271,277.23,,0,1899-12-30T00:00:00.000,,-1,746632,09/06/2015 1:33,67.20318749,277.2287135,18,52,5,20/12/2012 1:39,391341
10293,7466,0,7,154,146.32,,0,1899-12-30T00:00:00.000,,-1,74667,09/06/2015 1:33,49.16930713,146.318334,18,52,5,20/12/2012 1:39,391341
10294,7466,0,9,167,171.78,,0,1899-12-30T00:00:00.000,,-1,74669,09/06/2015 1:33,53.11597495,171.78077,18,52,5,20/12/2012 1:39,391341
10299,7466,0,78,295,265.13,,0,1899-12-30T00:00:00.000,,-1,746678,09/06/2015 1:33,102.2224638,265.134387,18,52,5,20/12/2012 1:39,391341
10302,7466,0,76,281,277.36,,0,1899-12-30T00:00:00.000,,-1,746676,09/06/2015 1:33,104.5390445,277.3594175,18,52,5,20/12/2012 1:39,391341
10317,7499,0,7,142,142.38,,1,2004-08-09T00:00:00.000,,-1,74997,09/06/2015 1:33,49.77412549,142.3806,18,52,5,20/12/2012 1:39,391341
10318,7466,0,31,213,244.18,,0,1899-12-30T00:00:00.000,,-1,746631,09/06/2015 1:33,62.67450188,244.177255,18,52,5,20/12/2012 1:39,391341
10319,7499,0,54,89,90.17,,1,1899-12-30T00:00:00.000,,-1,749954,09/06/2015 1:33,40.39304135,90.1697385,18,52,5,20/12/2012 1:39,391341
10320,7499,0,53,72,66.78,,1,1899-12-30T00:00:00.000,,-1,749953,09/06/2015 1:33,32.69149296,66.781083,18,52,5,20/12/2012 1:39,391341
10322,7229,0,8,285,284.81,,1,1991-01-03T00:00:00.000,,-1,72298,09/06/2015 1:33,89.3127677,284.805567,18,52,5,20/12/2012 1:39,391341
10325,7466,0,28,118,120.15,,0,1899-12-30T00:00:00.000,,-1,746628,09/06/2015 1:33,45.7237173,120.1491675,18,52,5,20/12/2012 1:39,391341
10326,7499,0,21,155,157.02,,1,2004-08-09T00:00:00.000,,-1,749921,09/06/2015 1:33,50.76225039,157.0235905,18,52,5,20/12/2012 1:39,391341
10328,7001,0,7,145,144.32,,0,2004-08-11T00:00:00.000,,-1,70017,09/06/2015 1:33,49.63193274,144.3215955,18,52,5,20/12/2012 1:39,391341
10333,7499,0,45,114,113.21,,1,1899-12-30T00:00:00.000,,-1,749945,09/06/2015 1:33,45.72444076,113.20614,18,52,5,20/12/2012 1:39,391341
10336,7499,0,37,154,154.85,,1,1899-12-30T00:00:00.000,,-1,749937,09/06/2015 1:33,52.11897542,154.851506,18,52,5,20/12/2012 1:39,391341
10337,7499,0,23,198,197.97,,1,1899-12-30T00:00:00.000,,-1,749923,09/06/2015 1:33,56.60293163,197.96658,18,52,5,20/12/2012 1:39,391341
10338,7001,0,127,228,227.66,,0,2004-08-11T00:00:00.000,,-1,7001127,09/06/2015 1:33,95.44457,227.664826,18,52,5,20/12/2012 1:39,391341
10342,7499,0,129,131,131.34,,0,2004-08-09T00:00:00.000,,-1,7499129,09/06/2015 1:33,56.16926898,131.3371655,18,52,5,20/12/2012 1:39,391341
10345,7499,0,36,179,178.31,,0,1899-12-30T00:00:00.000,,-1,749936,09/06/2015 1:33,54.62110873,178.3148115,18,52,5,20/12/2012 1:39,391341
10346,7499,0,32,112,109.95,,1,1899-12-30T00:00:00.000,,-1,749932,09/06/2015 1:33,42.0421298,109.947532,18,52,5,20/12/2012 1:39,391341
10349,7499,0,76,177,175.83,,1,1899-12-30T00:00:00.000,,-1,749976,09/06/2015 1:33,52.82968442,175.832506,18,52,5,20/12/2012 1:39,391341
10351,7001,0,11,54,53.35,,0,2004-08-11T00:00:00.000,,-1,700111,09/06/2015 1:33,29.43959456,53.3459515,18,52,5,20/12/2012 1:39,391341
10354,7499,0,24,188,191.76,,0,2004-08-09T00:00:00.000,,-1,749924,09/06/2015 1:33,56.97069404,191.7611835,18,52,5,20/12/2012 1:39,391341
10355,7499,0,127,187,188.8,,0,2004-08-09T00:00:00.000,,-1,7499127,09/06/2015 1:33,74.17057881,188.7992465,18,52,5,20/12/2012 1:39,391341
10361,7467,0,67,243,246.5,,1,2004-08-11T00:00:00.000,,-1,746767,09/06/2015 1:33,98.15601942,246.5001615,18,52,5,20/12/2012 1:39,391341
10363,7467,0,53,155,156.2,,1,1991-01-03T00:00:00.000,,-1,746753,09/06/2015 1:33,51.06392158,156.1953325,18,52,5,20/12/2012 1:39,391341
10366,7467,0,33,192,192.99,,1,1991-01-03T00:00:00.000,,-1,746733,09/06/2015 1:33,60.24734678,192.9947585,18,52,5,20/12/2012 1:39,391341
10369,7467,0,52,90,89.11,,1,1991-01-03T00:00:00.000,,-1,746752,09/06/2015 1:33,42.39939073,89.1088335,18,52,5,20/12/2012 1:39,391341
10373,7466,0,13,115,116.41,,0,1899-12-30T00:00:00.000,,-1,746613,09/06/2015 1:33,45.61549969,116.4123295,18,52,5,20/12/2012 1:39,391341
10374,7229,0,9,283,278.26,,1,1991-01-03T00:00:00.000,,-1,72299,09/06/2015 1:33,89.29529869,278.260525,18,52,5,20/12/2012 1:39,391341
10378,7229,0,28,394,400.03,,1,1991-01-03T00:00:00.000,,-1,722928,09/06/2015 1:33,80.14787228,400.033685,18,52,5,20/12/2012 1:39,391341
10394,7467,0,39,76,79.07,,1,1991-01-03T00:00:00.000,,-1,746739,09/06/2015 1:33,35.56446625,79.067094,18,52,5,20/12/2012 1:39,391341
10395,7499,0,56,57,63.81,,1,2004-08-09T00:00:00.000,,-1,749956,09/06/2015 1:33,31.96912572,63.8065905,18,52,5,20/12/2012 1:39,391341
10396,7499,0,47,95,95.81,,1,1899-12-30T00:00:00.000,,-1,749947,09/06/2015 1:33,41.52113654,95.810445,18,52,5,20/12/2012 1:39,391341
10402,7499,0,17,114,113.96,,1,1899-12-30T00:00:00.000,,-1,749917,09/06/2015 1:33,44.94542644,113.9578565,18,52,5,20/12/2012 1:39,391341
10406,7466,0,16,111,112.9,,0,1899-12-30T00:00:00.000,,-1,746616,09/06/2015 1:33,44.82185419,112.89525,18,52,5,20/12/2012 1:39,391341
10409,6916,0,93,279,260.63,,1,1991-01-03T00:00:00.000,,-1,691693,09/06/2015 1:33,66.18422751,260.6292585,18,52,5,20/12/2012 1:39,391341
