OBJECTID,ms_gush,k_status_hesder,ms_chelka,ms_shetach_rashum,ms_shetach,tr_idkun_acharon,k_input_source,tr_chelka,heara,sw_baalut,ms_gush_vechelka,date_import,Shape_Length,Shape_Area,oidtatrova,ktatrova,krova,dateimport,ShapeArea
6370,7078,0,97,350,348.82,,1,1991-01-03T00:00:00.000,,-1,707897,06/09/2015 1:33,79.12339132,348.818502,9,33,3,12/20/2012 1:39,832019
6371,6906,0,124,343,337.85,,1,1991-01-03T00:00:00.000,,-1,6906124,06/09/2015 1:33,78.11565595,337.846961,9,33,3,12/20/2012 1:39,832019
6374,7078,0,26,619,621.21,,2,1991-01-03T00:00:00.000,,-1,707826,06/09/2015 1:33,100.0108627,621.2065195,9,33,3,12/20/2012 1:39,832019
6377,6968,0,108,775,770.31,,1,1991-01-03T00:00:00.000,,-1,6968108,06/09/2015 1:33,111.8550602,770.307102,9,33,3,12/20/2012 1:39,832019
6381,7078,0,4,720,717.73,,0,1991-01-03T00:00:00.000,,-1,70784,06/09/2015 1:33,107.5375146,717.7288605,9,33,3,12/20/2012 1:39,832019
6385,7078,0,25,322,310.28,,1,1991-01-03T00:00:00.000,,-1,707825,06/09/2015 1:33,76.95433799,310.2794595,9,33,3,12/20/2012 1:39,832019
6386,6968,0,66,489,491.82,,1,1991-01-03T00:00:00.000,,-1,696866,06/09/2015 1:33,97.18537842,491.821685,9,33,3,12/20/2012 1:39,832019
6390,7078,0,121,310,318.2,2006-09-13T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,7078121,06/09/2015 1:33,80.70630615,318.1950815,9,33,3,12/20/2012 1:39,832019
6392,6968,0,26,636,648.24,,1,1991-01-03T00:00:00.000,,-1,696826,06/09/2015 1:33,103.974505,648.24441,9,33,3,12/20/2012 1:39,832019
6402,7078,0,120,310,318.7,,1,1991-01-03T00:00:00.000,,-1,7078120,06/09/2015 1:33,80.00893522,318.7025835,9,33,3,12/20/2012 1:39,832019
6405,7078,0,36,433,429.1,,1,1991-01-03T00:00:00.000,,-1,707836,06/09/2015 1:33,88.34148135,429.100611,9,33,3,12/20/2012 1:39,832019
6406,6968,0,28,319,325.29,,1,1991-01-03T00:00:00.000,,-1,696828,06/09/2015 1:33,72.54318603,325.289985,9,33,3,12/20/2012 1:39,832019
6410,6968,0,78,298,294.34,,1,1991-01-03T00:00:00.000,,-1,696878,06/09/2015 1:33,70.74843945,294.3367145,9,33,3,12/20/2012 1:39,832019
6412,7078,0,22,324,323.34,,1,1991-01-03T00:00:00.000,,-1,707822,06/09/2015 1:33,78.13748739,323.3418435,9,33,3,12/20/2012 1:39,832019
6413,6968,0,79,309,315.83,,1,1991-01-03T00:00:00.000,,-1,696879,06/09/2015 1:33,74.66952273,315.8256935,9,33,3,12/20/2012 1:39,832019
6499,6968,0,60,349,339.83,,1,1991-01-03T00:00:00.000,,-1,696860,06/09/2015 1:33,81.33141309,339.8346895,9,33,3,12/20/2012 1:39,832019
6502,7078,0,19,424,423.81,,1,1991-01-03T00:00:00.000,,-1,707819,06/09/2015 1:33,85.63004083,423.806674,9,33,3,12/20/2012 1:39,832019
6504,6968,0,81,454,461.52,,1,1991-01-03T00:00:00.000,,-1,696881,06/09/2015 1:33,90.73494699,461.5169995,9,33,3,12/20/2012 1:39,832019
6507,6968,0,14,741,743.42,,1,1991-01-03T00:00:00.000,,-1,696814,06/09/2015 1:33,111.419338,743.4243045,9,33,3,12/20/2012 1:39,832019
6509,6968,0,58,441,442.99,,1,1991-01-03T00:00:00.000,,-1,696858,06/09/2015 1:33,88.24572563,442.9860245,9,33,3,12/20/2012 1:39,832019
6510,7078,0,47,335,321.2,,1,1991-01-03T00:00:00.000,,-1,707847,06/09/2015 1:33,78.64983614,321.2033815,9,33,3,12/20/2012 1:39,832019
6512,7078,0,217,14,11.69,,0,1899-12-30T00:00:00.000,,-1,7078217,06/09/2015 1:33,26.18094018,11.6943825,9,33,3,12/20/2012 1:39,832019
6513,6968,0,104,506,496.5,,1,1991-01-03T00:00:00.000,,-1,6968104,06/09/2015 1:33,93.43156382,496.501949,9,33,3,12/20/2012 1:39,832019
6514,7078,0,216,334,333.8,,0,1991-01-03T00:00:00.000,,-1,7078216,06/09/2015 1:33,75.53265056,333.803955,9,33,3,12/20/2012 1:39,832019
6515,6968,0,59,294,288.03,,1,1991-01-03T00:00:00.000,,-1,696859,06/09/2015 1:33,69.6242843,288.0263665,9,33,3,12/20/2012 1:39,832019
6568,6968,0,76,638,622.42,,1,1991-01-03T00:00:00.000,,-1,696876,06/09/2015 1:33,100.9663813,622.420973,9,33,3,12/20/2012 1:39,832019
6571,7078,0,2,40,46.74,,0,1991-01-03T00:00:00.000,,-1,70782,06/09/2015 1:33,60.82029593,46.736909,9,33,3,12/20/2012 1:39,832019
6575,7078,0,30,446,430.2,,1,1991-01-03T00:00:00.000,,-1,707830,06/09/2015 1:33,83.87558992,430.199813,9,33,3,12/20/2012 1:39,832019
6643,7078,0,184,1395,1424.59,,2,1991-01-03T00:00:00.000,,-1,7078184,06/09/2015 1:33,209.4785938,1424.589435,9,33,3,12/20/2012 1:39,832019
6644,6968,0,83,440,433.68,,1,1991-01-03T00:00:00.000,,-1,696883,06/09/2015 1:33,88.69806117,433.6786745,9,33,3,12/20/2012 1:39,832019
6645,6968,0,103,454,460.71,,1,1991-01-03T00:00:00.000,,-1,6968103,06/09/2015 1:33,92.2551156,460.709129,9,33,3,12/20/2012 1:39,832019
6665,7078,0,5,610,615.58,,1,1991-01-03T00:00:00.000,,-1,70785,06/09/2015 1:33,100.140755,615.583047,9,33,3,12/20/2012 1:39,832019
6667,7078,0,206,383,378.73,,1,1991-01-03T00:00:00.000,,-1,7078206,06/09/2015 1:33,78.38236583,378.725215,9,33,3,12/20/2012 1:39,832019
6683,7078,0,112,309,310.82,,1,1991-01-03T00:00:00.000,,-1,7078112,06/09/2015 1:33,77.24976264,310.823091,9,33,3,12/20/2012 1:39,832019
6691,7078,0,45,337,322.09,,1,1991-01-03T00:00:00.000,,-1,707845,06/09/2015 1:33,78.91997493,322.087487,9,33,3,12/20/2012 1:39,832019
6695,6968,0,56,246,250.53,,2,1991-01-03T00:00:00.000,,-1,696856,06/09/2015 1:33,63.81194148,250.5256355,9,33,3,12/20/2012 1:39,832019
6717,7078,0,27,338,341.74,,1,1991-01-03T00:00:00.000,,-1,707827,06/09/2015 1:33,80.79553721,341.7432955,9,33,3,12/20/2012 1:39,832019
6741,7078,0,8,324,332.75,,0,1991-01-03T00:00:00.000,,-1,70788,06/09/2015 1:33,80.49937178,332.7480305,9,33,3,12/20/2012 1:39,832019
6745,6968,0,82,438,442.93,,1,1991-01-03T00:00:00.000,,-1,696882,06/09/2015 1:33,89.30371622,442.930366,9,33,3,12/20/2012 1:39,832019
6746,7078,0,18,423,426.87,,1,1991-01-03T00:00:00.000,,-1,707818,06/09/2015 1:33,84.82941965,426.8704805,9,33,3,12/20/2012 1:39,832019
6748,6968,0,22,2914,2967.64,,2,1991-01-03T00:00:00.000,,-1,696822,06/09/2015 1:33,334.2436047,2967.642186,9,33,3,12/20/2012 1:39,832019
6752,7078,0,9,330,332.37,,1,1991-01-03T00:00:00.000,,-1,70789,06/09/2015 1:33,81.80277076,332.3746355,9,33,3,12/20/2012 1:39,832019
6756,6968,0,183,648,668.07,,2,1991-01-03T00:00:00.000,,-1,6968183,06/09/2015 1:33,160.3487185,668.074512,9,33,3,12/20/2012 1:39,832019
6766,7078,0,213,22,24.69,,2,1899-12-30T00:00:00.000,,-1,7078213,06/09/2015 1:33,46.76912957,24.68644,9,33,3,12/20/2012 1:39,832019
6772,7078,0,12,329,323.51,,1,1991-01-03T00:00:00.000,,-1,707812,06/09/2015 1:33,81.73594373,323.5068635,9,33,3,12/20/2012 1:39,832019
6773,7078,0,215,17,16.42,,2,1899-12-30T00:00:00.000,,-1,7078215,06/09/2015 1:33,34.83605302,16.419999,9,33,3,12/20/2012 1:39,832019
6777,7078,0,101,336,326.24,,1,1991-01-03T00:00:00.000,,-1,7078101,06/09/2015 1:33,71.25455846,326.237257,9,33,3,12/20/2012 1:39,832019
6846,6968,0,69,488,494.18,,0,1991-01-03T00:00:00.000,,-1,696869,06/09/2015 1:33,97.82377154,494.176239,9,33,3,12/20/2012 1:39,832019
6850,6968,0,80,584,592.22,,1,1991-01-03T00:00:00.000,,-1,696880,06/09/2015 1:33,97.35352372,592.220844,9,33,3,12/20/2012 1:39,832019
6855,7078,0,111,294,301.65,,1,1991-01-03T00:00:00.000,,-1,7078111,06/09/2015 1:33,75.57660137,301.654745,9,33,3,12/20/2012 1:39,832019
6885,6906,0,44,600,605.32,,1,1991-01-03T00:00:00.000,,-1,690644,06/09/2015 1:33,103.4961189,605.32449,9,33,3,12/20/2012 1:39,832019
6889,7091,0,183,745,758.16,2011-01-18T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,7091183,06/09/2015 1:33,180.1388186,758.1583925,9,33,3,12/20/2012 1:39,832019
6944,7078,0,3,738,736.51,,1,1991-01-03T00:00:00.000,,-1,70783,06/09/2015 1:33,108.4333533,736.5092935,9,33,3,12/20/2012 1:39,832019
6945,6968,0,47,358,361.08,,1,1991-01-03T00:00:00.000,,-1,696847,06/09/2015 1:33,87.05552911,361.079986,9,33,3,12/20/2012 1:39,832019
6949,6968,0,189,13,20.31,,0,1991-01-03T00:00:00.000,,-1,6968189,06/09/2015 1:33,31.51966955,20.313187,9,33,3,12/20/2012 1:39,832019
6953,7078,0,31,442,443.54,,1,1991-01-03T00:00:00.000,,-1,707831,06/09/2015 1:33,84.35914334,443.536639,9,33,3,12/20/2012 1:39,832019
6956,6968,0,190,13,22.23,,0,1991-01-03T00:00:00.000,,-1,6968190,06/09/2015 1:33,32.13611552,22.233377,9,33,3,12/20/2012 1:39,832019
6989,6968,0,65,699,693.12,,1,1991-01-03T00:00:00.000,,-1,696865,06/09/2015 1:33,113.2505837,693.121077,9,33,3,12/20/2012 1:39,832019
6990,7078,0,24,324,340.73,,1,1991-01-03T00:00:00.000,,-1,707824,06/09/2015 1:33,79.61806298,340.7270315,9,33,3,12/20/2012 1:39,832019
6991,7078,0,185,1551,1537.08,,2,1991-01-03T00:00:00.000,,-1,7078185,06/09/2015 1:33,363.986959,1537.080101,9,33,3,12/20/2012 1:39,832019
6993,7078,0,207,31,40.2,,2,1991-01-03T00:00:00.000,,-1,7078207,06/09/2015 1:33,56.51124064,40.1953215,9,33,3,12/20/2012 1:39,832019
6994,6968,0,29,316,318.33,,1,1991-01-03T00:00:00.000,,-1,696829,06/09/2015 1:33,70.69645696,318.33049,9,33,3,12/20/2012 1:39,832019
6996,7078,0,119,310,310.81,,1,1991-01-03T00:00:00.000,,-1,7078119,06/09/2015 1:33,77.60286824,310.812072,9,33,3,12/20/2012 1:39,832019
7000,7078,0,205,12,9.21,,2,1991-01-03T00:00:00.000,,-1,7078205,06/09/2015 1:33,24.47797218,9.211995,9,33,3,12/20/2012 1:39,832019
7001,7078,0,204,294,309.12,,1,1991-01-03T00:00:00.000,,-1,7078204,06/09/2015 1:33,76.5242184,309.1186205,9,33,3,12/20/2012 1:39,832019
7031,6968,0,55,678,698.56,,1,1991-01-03T00:00:00.000,,-1,696855,06/09/2015 1:33,108.8557888,698.5575005,9,33,3,12/20/2012 1:39,832019
7036,7078,0,210,431,417.5,,0,1991-01-03T00:00:00.000,,-1,7078210,06/09/2015 1:33,87.99981327,417.503579,9,33,3,12/20/2012 1:39,832019
7038,7078,0,211,13,14.43,,2,1899-12-30T00:00:00.000,,-1,7078211,06/09/2015 1:33,30.89526094,14.433321,9,33,3,12/20/2012 1:39,832019
7039,7078,0,199,11,14.74,,2,1991-01-03T00:00:00.000,,-1,7078199,06/09/2015 1:33,24.85271267,14.73656,9,33,3,12/20/2012 1:39,832019
7041,7078,0,198,295,291.13,,1,1991-01-03T00:00:00.000,,-1,7078198,06/09/2015 1:33,74.55408762,291.134231,9,33,3,12/20/2012 1:39,832019
7141,6968,0,57,268,266.83,,1,1991-01-03T00:00:00.000,,-1,696857,06/09/2015 1:33,66.82278537,266.828416,9,33,3,12/20/2012 1:39,832019
7148,6968,0,191,33,37.34,,0,1991-01-03T00:00:00.000,,-1,6968191,06/09/2015 1:33,66.82158895,37.339556,9,33,3,12/20/2012 1:39,832019
7157,7078,0,10,332,325,,1,1991-01-03T00:00:00.000,,-1,707810,06/09/2015 1:33,81.26350488,325.004876,9,33,3,12/20/2012 1:39,832019
7159,6968,0,93,590,589.5,,1,1991-01-03T00:00:00.000,,-1,696893,06/09/2015 1:33,106.9489568,589.4969055,9,33,3,12/20/2012 1:39,832019
7161,7078,0,52,332,334.38,,1,1991-01-03T00:00:00.000,,-1,707852,06/09/2015 1:33,76.22541507,334.377146,9,33,3,12/20/2012 1:39,832019
7166,6968,0,85,340,334.2,,1,1991-01-03T00:00:00.000,,-1,696885,06/09/2015 1:33,81.86156789,334.2043635,9,33,3,12/20/2012 1:39,832019
7170,7078,0,14,330,319.62,,1,1991-01-03T00:00:00.000,,-1,707814,06/09/2015 1:33,75.52569478,319.616666,9,33,3,12/20/2012 1:39,832019
7174,7078,0,61,323,317.71,,1,1991-01-03T00:00:00.000,,-1,707861,06/09/2015 1:33,71.98638645,317.7064185,9,33,3,12/20/2012 1:39,832019
7176,6968,0,100,387,392.14,,1,1991-01-03T00:00:00.000,,-1,6968100,06/09/2015 1:33,84.20687648,392.141761,9,33,3,12/20/2012 1:39,832019
7179,7078,0,60,330,337.72,,1,1991-01-03T00:00:00.000,,-1,707860,06/09/2015 1:33,81.69179433,337.722225,9,33,3,12/20/2012 1:39,832019
7181,7078,0,58,326,330.09,,1,1991-01-03T00:00:00.000,,-1,707858,06/09/2015 1:33,81.29140868,330.0865595,9,33,3,12/20/2012 1:39,832019
7186,7078,0,95,325,313.84,,1,1991-01-03T00:00:00.000,,-1,707895,06/09/2015 1:33,75.88411998,313.842075,9,33,3,12/20/2012 1:39,832019
7189,7078,0,93,364,369.31,,1,1991-01-03T00:00:00.000,,-1,707893,06/09/2015 1:33,81.75878197,369.3119625,9,33,3,12/20/2012 1:39,832019
7200,6968,0,194,42,49.7,,0,1991-01-03T00:00:00.000,,-1,6968194,06/09/2015 1:33,82.74944637,49.7030795,9,33,3,12/20/2012 1:39,832019
7207,7078,0,69,328,313.34,,1,1991-01-03T00:00:00.000,,-1,707869,06/09/2015 1:33,74.67794519,313.340675,9,33,3,12/20/2012 1:39,832019
7209,7078,0,94,330,340.51,,1,1991-01-03T00:00:00.000,,-1,707894,06/09/2015 1:33,78.23348305,340.513292,9,33,3,12/20/2012 1:39,832019
7230,7091,0,110,410,400.49,2011-01-18T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,7091110,06/09/2015 1:33,82.2067609,400.4863915,9,33,3,12/20/2012 1:39,832019
7236,6968,0,113,170,182.55,,1,1991-01-03T00:00:00.000,,-1,6968113,06/09/2015 1:33,65.28515567,182.54559,9,33,3,12/20/2012 1:39,832019
