OBJECTID,ms_gush,k_status_hesder,ms_chelka,ms_shetach_rashum,ms_shetach,tr_idkun_acharon,k_input_source,tr_chelka,heara,sw_baalut,ms_gush_vechelka,date_import,Shape_Length,Shape_Area,oidtatrova,ktatrova,krova,dateimport,ShapeArea
2317,6959,0,35,316,314.36,,1,1991-01-03T00:00:00.000,,-1,695935,09/06/2015 1:33,79.09032517,314.364986,7,31,3,20/12/2012 1:39,1073373
2319,6959,0,87,545,534.04,,1,1991-01-03T00:00:00.000,,-1,695987,09/06/2015 1:33,93.23755368,534.0434385,7,31,3,20/12/2012 1:39,1073373
2322,6957,0,79,280,265.34,,1,1991-01-03T00:00:00.000,,-1,695779,09/06/2015 1:33,74.5807199,265.340775,7,31,3,20/12/2012 1:39,1073373
2323,6959,0,97,270,259.36,,1,1991-01-03T00:00:00.000,,-1,695997,09/06/2015 1:33,67.28829425,259.356639,7,31,3,20/12/2012 1:39,1073373
2382,6959,0,109,13,11.89,,2,1991-01-03T00:00:00.000,,-1,6959109,09/06/2015 1:33,28.54208118,11.88521,7,31,3,20/12/2012 1:39,1073373
2486,6963,0,69,1150,1136.28,,2,1991-01-03T00:00:00.000,,-1,696369,09/06/2015 1:33,135.1234974,1136.2762,7,31,3,20/12/2012 1:39,1073373
2488,6963,0,44,296,295.71,,1,1991-01-03T00:00:00.000,,-1,696344,09/06/2015 1:33,74.96860121,295.7120345,7,31,3,20/12/2012 1:39,1073373
2491,6963,0,45,281,274.71,,1,1991-01-03T00:00:00.000,,-1,696345,09/06/2015 1:33,75.45095156,274.7122905,7,31,3,20/12/2012 1:39,1073373
2494,6963,0,46,282,280.01,,1,1991-01-03T00:00:00.000,,-1,696346,09/06/2015 1:33,75.85852722,280.008315,7,31,3,20/12/2012 1:39,1073373
2499,6962,0,191,48,35.64,,2,1899-12-30T00:00:00.000,,-1,6962191,09/06/2015 1:33,96.47960131,35.6395365,7,31,3,20/12/2012 1:39,1073373
2503,6962,0,199,18,18.64,,2,1899-12-30T00:00:00.000,,-1,6962199,09/06/2015 1:33,40.49025899,18.6405455,7,31,3,20/12/2012 1:39,1073373
2504,6635,0,211,3548,3543.51,,2,1991-01-03T00:00:00.000,,-1,6635211,09/06/2015 1:33,333.0767697,3543.505997,7,31,3,20/12/2012 1:39,1073373
2506,6962,0,193,268,260.58,,0,1991-01-03T00:00:00.000,,-1,6962193,09/06/2015 1:33,72.54439495,260.576834,7,31,3,20/12/2012 1:39,1073373
2510,6962,0,167,604,608.87,2006-08-01T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6962167,09/06/2015 1:33,99.9631294,608.868094,7,31,3,20/12/2012 1:39,1073373
2514,6963,0,51,282,278.09,,1,1991-01-03T00:00:00.000,,-1,696351,09/06/2015 1:33,76.11100884,278.0874,7,31,3,20/12/2012 1:39,1073373
2516,6963,0,41,279,279.65,,1,1991-01-03T00:00:00.000,,-1,696341,09/06/2015 1:33,68.24475005,279.649,7,31,3,20/12/2012 1:39,1073373
2520,6963,0,40,277,287.73,,1,1991-01-03T00:00:00.000,,-1,696340,09/06/2015 1:33,70.58403961,287.725,7,31,3,20/12/2012 1:39,1073373
2524,6963,0,9,283,286.37,,1,1991-01-03T00:00:00.000,,-1,69639,09/06/2015 1:33,72.66238308,286.374144,7,31,3,20/12/2012 1:39,1073373
2530,6212,0,471,526,531.65,,1,1991-01-03T00:00:00.000,,-1,6212471,09/06/2015 1:33,96.76656322,531.6451605,7,31,3,20/12/2012 1:39,1073373
2531,6212,0,470,545,545.08,,1,1991-01-03T00:00:00.000,,-1,6212470,09/06/2015 1:33,98.3048143,545.076964,7,31,3,20/12/2012 1:39,1073373
2592,6962,0,38,310,308.32,,1,1991-01-03T00:00:00.000,,-1,696238,09/06/2015 1:33,79.32848343,308.3191615,7,31,3,20/12/2012 1:39,1073373
2594,6962,0,84,412,409.59,,1,1991-01-03T00:00:00.000,,-1,696284,09/06/2015 1:33,80.7748095,409.5862375,7,31,3,20/12/2012 1:39,1073373
2597,6212,0,1011,4552,4567.08,,1,1991-01-03T00:00:00.000,,-1,62121011,09/06/2015 1:33,673.2007873,4567.081791,7,31,3,20/12/2012 1:39,1073373
2603,6963,0,58,278,282.47,,1,1991-01-03T00:00:00.000,,-1,696358,09/06/2015 1:33,76.27735436,282.47073,7,31,3,20/12/2012 1:39,1073373
2626,6963,0,78,273,269.73,,0,1991-01-03T00:00:00.000,,-1,696378,09/06/2015 1:33,72.25699117,269.7340685,7,31,3,20/12/2012 1:39,1073373
2635,6963,0,16,2922,2907.19,,2,1991-01-03T00:00:00.000,,-1,696316,09/06/2015 1:33,245.8074679,2907.190152,7,31,3,20/12/2012 1:39,1073373
2636,6963,0,66,68,72.24,,2,1991-01-03T00:00:00.000,,-1,696366,09/06/2015 1:33,43.01577433,72.24471,7,31,3,20/12/2012 1:39,1073373
2643,6963,0,81,10,9.96,,2,1899-12-30T00:00:00.000,,-1,696381,09/06/2015 1:33,23.32457407,9.958871,7,31,3,20/12/2012 1:39,1073373
2644,6963,0,30,282,277.78,,1,1991-01-03T00:00:00.000,,-1,696330,09/06/2015 1:33,75.38820756,277.77811,7,31,3,20/12/2012 1:39,1073373
2689,6962,0,59,280,281.53,,0,1991-01-03T00:00:00.000,,-1,696259,09/06/2015 1:33,75.51814198,281.531828,7,31,3,20/12/2012 1:39,1073373
2696,6962,0,37,314,296.64,,1,1991-01-03T00:00:00.000,,-1,696237,09/06/2015 1:33,82.43880033,296.6358305,7,31,3,20/12/2012 1:39,1073373
2697,6963,0,20,275,280.29,,1,1991-01-03T00:00:00.000,,-1,696320,09/06/2015 1:33,76.760913,280.2928835,7,31,3,20/12/2012 1:39,1073373
2700,6962,0,86,405,413.73,,1,1991-01-03T00:00:00.000,,-1,696286,09/06/2015 1:33,82.97274008,413.731611,7,31,3,20/12/2012 1:39,1073373
2701,6958,0,128,578,588.12,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958128,09/06/2015 1:33,97.99549572,588.1234895,7,31,3,20/12/2012 1:39,1073373
2710,6958,0,70,598,588.26,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695870,09/06/2015 1:33,97.92937246,588.25542,7,31,3,20/12/2012 1:39,1073373
2714,6961,0,4,280,279.75,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,69614,09/06/2015 1:33,75.69559996,279.7547985,7,31,3,20/12/2012 1:39,1073373
2716,6958,0,69,469,469.4,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695869,09/06/2015 1:33,89.57185091,469.399682,7,31,3,20/12/2012 1:39,1073373
2717,6958,0,74,1437,1467.13,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,695874,09/06/2015 1:33,154.7671641,1467.126155,7,31,3,20/12/2012 1:39,1073373
2719,6958,0,65,470,458.83,2012-12-24T00:00:00.000,0,1991-01-03T00:00:00.000,,-1,695865,09/06/2015 1:33,88.66759824,458.833633,7,31,3,20/12/2012 1:39,1073373
2722,6959,0,10,340,344.7,,0,1991-01-03T00:00:00.000,,-1,695910,09/06/2015 1:33,79.86116896,344.704823,7,31,3,20/12/2012 1:39,1073373
2725,6959,0,7,326,320.55,,1,1991-01-03T00:00:00.000,,-1,69597,09/06/2015 1:33,77.91253986,320.5529365,7,31,3,20/12/2012 1:39,1073373
2729,6961,0,8,282,285.07,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,69618,09/06/2015 1:33,76.09918393,285.065485,7,31,3,20/12/2012 1:39,1073373
2839,6958,0,60,1522,1488.57,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695860,09/06/2015 1:33,157.8052057,1488.569704,7,31,3,20/12/2012 1:39,1073373
2840,6961,0,16,280,259.96,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696116,09/06/2015 1:33,67.17498304,259.959816,7,31,3,20/12/2012 1:39,1073373
2843,6959,0,2,337,340.25,,1,1991-01-03T00:00:00.000,,-1,69592,09/06/2015 1:33,79.58485311,340.2499425,7,31,3,20/12/2012 1:39,1073373
2851,6958,0,85,478,473.24,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695885,09/06/2015 1:33,89.29705425,473.2356985,7,31,3,20/12/2012 1:39,1073373
2852,6961,0,10,308,301.69,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696110,09/06/2015 1:33,71.03746777,301.6947525,7,31,3,20/12/2012 1:39,1073373
2858,6961,0,54,452,451.02,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696154,09/06/2015 1:33,87.92770607,451.0245645,7,31,3,20/12/2012 1:39,1073373
2859,6962,0,122,428,422.29,,1,1991-01-03T00:00:00.000,,-1,6962122,09/06/2015 1:33,83.64845688,422.2852325,7,31,3,20/12/2012 1:39,1073373
3021,6959,0,105,663,676.14,,1,1991-01-03T00:00:00.000,,-1,6959105,09/06/2015 1:33,104.2410839,676.136772,7,31,3,20/12/2012 1:39,1073373
3025,6961,0,19,280,247.59,2011-02-02T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,696119,09/06/2015 1:33,66.52361525,247.593631,7,31,3,20/12/2012 1:39,1073373
3027,6959,0,17,686,702.78,,1,1991-01-03T00:00:00.000,,-1,695917,09/06/2015 1:33,106.0110819,702.776106,7,31,3,20/12/2012 1:39,1073373
3028,6958,0,151,22,22.34,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958151,09/06/2015 1:33,46.74525657,22.3372575,7,31,3,20/12/2012 1:39,1073373
3031,6958,0,138,870,852.35,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6958138,09/06/2015 1:33,119.7533736,852.3488715,7,31,3,20/12/2012 1:39,1073373
3036,6959,0,25,339,348.1,,1,1991-01-03T00:00:00.000,,-1,695925,09/06/2015 1:33,78.79718723,348.0999005,7,31,3,20/12/2012 1:39,1073373
3037,6958,0,120,294,282.48,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6958120,09/06/2015 1:33,73.71726447,282.4796535,7,31,3,20/12/2012 1:39,1073373
3039,6958,0,160,14,28.79,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958160,09/06/2015 1:33,46.98260856,28.7890285,7,31,3,20/12/2012 1:39,1073373
3040,6958,0,148,22,27.75,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958148,09/06/2015 1:33,38.75660402,27.753777,7,31,3,20/12/2012 1:39,1073373
3041,6959,0,22,366,361.81,,0,1991-01-03T00:00:00.000,,-1,695922,09/06/2015 1:33,76.95282594,361.8089875,7,31,3,20/12/2012 1:39,1073373
3205,6961,0,60,1099,1141.52,2011-02-02T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,696160,09/06/2015 1:33,139.0143643,1141.516603,7,31,3,20/12/2012 1:39,1073373
3207,6958,0,86,169,167.49,,2,1991-01-03T00:00:00.000,,-1,695886,09/06/2015 1:33,51.77188212,167.49039,7,31,3,20/12/2012 1:39,1073373
3208,6212,0,457,544,532.92,,1,1991-01-03T00:00:00.000,,-1,6212457,09/06/2015 1:33,97.24341185,532.923488,7,31,3,20/12/2012 1:39,1073373
3209,6958,0,152,459,466.8,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6958152,09/06/2015 1:33,88.14023654,466.8022755,7,31,3,20/12/2012 1:39,1073373
3210,6958,0,115,16,17.8,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958115,09/06/2015 1:33,34.45612767,17.796895,7,31,3,20/12/2012 1:39,1073373
3218,6959,0,122,35,33.35,,2,1991-01-03T00:00:00.000,,-1,6959122,09/06/2015 1:33,72.63674724,33.3458005,7,31,3,20/12/2012 1:39,1073373
3222,6961,0,58,458,452.56,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696158,09/06/2015 1:33,91.64998247,452.5566005,7,31,3,20/12/2012 1:39,1073373
3226,6212,0,446,699,701.16,,1,1991-01-03T00:00:00.000,,-1,6212446,09/06/2015 1:33,107.8497641,701.16329,7,31,3,20/12/2012 1:39,1073373
3229,6959,0,114,433,429.39,,1,1991-01-03T00:00:00.000,,-1,6959114,09/06/2015 1:33,83.67304334,429.392774,7,31,3,20/12/2012 1:39,1073373
3232,6958,0,36,309,304.75,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695836,09/06/2015 1:33,79.01052882,304.747452,7,31,3,20/12/2012 1:39,1073373
3233,6957,0,6,285,282.34,,0,1991-01-03T00:00:00.000,,-1,69576,09/06/2015 1:33,74.12347492,282.3431335,7,31,3,20/12/2012 1:39,1073373
3235,6212,0,415,510,506.54,,1,1991-01-03T00:00:00.000,,-1,6212415,09/06/2015 1:33,90.23110764,506.53608,7,31,3,20/12/2012 1:39,1073373
3239,6959,0,111,12,16.5,,2,1991-01-03T00:00:00.000,,-1,6959111,09/06/2015 1:33,26.93306256,16.497847,7,31,3,20/12/2012 1:39,1073373
3242,6959,0,39,340,343.21,,1,1991-01-03T00:00:00.000,,-1,695939,09/06/2015 1:33,81.01939482,343.2082215,7,31,3,20/12/2012 1:39,1073373
3243,6961,0,67,442,457.65,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696167,09/06/2015 1:33,87.43191676,457.651991,7,31,3,20/12/2012 1:39,1073373
3247,6958,0,13,324,315.52,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,695813,09/06/2015 1:33,73.27020938,315.52017,7,31,3,20/12/2012 1:39,1073373
3287,6962,0,184,122,112.25,,2,1991-01-03T00:00:00.000,,-1,6962184,09/06/2015 1:33,42.61081863,112.2503225,7,31,3,20/12/2012 1:39,1073373
3288,6958,0,110,3218,3159.04,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6958110,09/06/2015 1:33,249.2489146,3159.039905,7,31,3,20/12/2012 1:39,1073373
3295,6961,0,121,12,11.78,2011-02-02T00:00:00.000,2,1899-12-30T00:00:00.000,,-1,6961121,09/06/2015 1:33,25.58619982,11.781628,7,31,3,20/12/2012 1:39,1073373
3296,6958,0,12,325,323.33,,1,1991-01-03T00:00:00.000,,-1,695812,09/06/2015 1:33,79.80770038,323.3344,7,31,3,20/12/2012 1:39,1073373
3297,6961,0,72,550,540.77,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696172,09/06/2015 1:33,93.98520522,540.767272,7,31,3,20/12/2012 1:39,1073373
3299,6961,0,110,373,366.3,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,6961110,09/06/2015 1:33,78.53150846,366.301321,7,31,3,20/12/2012 1:39,1073373
3300,6961,0,71,438,442.38,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696171,09/06/2015 1:33,85.78377022,442.382118,7,31,3,20/12/2012 1:39,1073373
3304,6957,0,113,270,260.15,,1,1991-01-03T00:00:00.000,,-1,6957113,09/06/2015 1:33,71.88767599,260.147268,7,31,3,20/12/2012 1:39,1073373
3305,6212,0,419,550,551.89,,1,1991-01-03T00:00:00.000,,-1,6212419,09/06/2015 1:33,99.03403405,551.8859275,7,31,3,20/12/2012 1:39,1073373
3306,6961,0,39,288,290.41,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696139,09/06/2015 1:33,74.84943757,290.4053515,7,31,3,20/12/2012 1:39,1073373
3307,6961,0,88,472,479.96,2011-02-02T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,696188,09/06/2015 1:33,89.82417813,479.9555595,7,31,3,20/12/2012 1:39,1073373
3400,6958,0,4,321,323.13,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,69584,09/06/2015 1:33,79.35549665,323.1289155,7,31,3,20/12/2012 1:39,1073373
3405,6957,0,259,11,10.98,,2,1899-12-30T00:00:00.000,,-1,6957259,09/06/2015 1:33,22.20747004,10.9796335,7,31,3,20/12/2012 1:39,1073373
3412,6957,0,63,281,283.69,,1,1991-01-03T00:00:00.000,,-1,695763,09/06/2015 1:33,74.28044047,283.6855,7,31,3,20/12/2012 1:39,1073373
3427,6212,0,405,544,536.76,,1,1991-01-03T00:00:00.000,,-1,6212405,09/06/2015 1:33,97.49392909,536.764546,7,31,3,20/12/2012 1:39,1073373
3452,6963,0,74,2550,2532.76,,2,1991-01-03T00:00:00.000,,-1,696374,09/06/2015 1:33,237.8141806,2532.757256,7,31,3,20/12/2012 1:39,1073373
3455,6963,0,80,274,266.49,,0,1991-01-03T00:00:00.000,,-1,696380,09/06/2015 1:33,73.6964872,266.491777,7,31,3,20/12/2012 1:39,1073373
3456,6963,0,77,12,11.52,,2,1991-01-03T00:00:00.000,,-1,696377,09/06/2015 1:33,25.04857256,11.517462,7,31,3,20/12/2012 1:39,1073373
3459,6962,0,111,411,394.32,,0,1991-01-03T00:00:00.000,,-1,6962111,09/06/2015 1:33,79.64749428,394.319445,7,31,3,20/12/2012 1:39,1073373
3475,6963,0,52,560,563.62,,1,1991-01-03T00:00:00.000,,-1,696352,09/06/2015 1:33,96.2089628,563.6184,7,31,3,20/12/2012 1:39,1073373
3482,6959,0,38,338,331.62,,1,1991-01-03T00:00:00.000,,-1,695938,09/06/2015 1:33,79.54867232,331.6164545,7,31,3,20/12/2012 1:39,1073373
3483,6962,0,172,16,16.92,,2,1991-01-03T00:00:00.000,,-1,6962172,09/06/2015 1:33,33.93487886,16.91938,7,31,3,20/12/2012 1:39,1073373
3484,6958,0,155,3613,3604.61,2012-12-24T00:00:00.000,2,1991-01-03T00:00:00.000,,-1,6958155,09/06/2015 1:33,247.6671379,3604.608132,7,31,3,20/12/2012 1:39,1073373
3485,6959,0,76,350,352.11,,1,1991-01-03T00:00:00.000,,-1,695976,09/06/2015 1:33,81.05832872,352.114124,7,31,3,20/12/2012 1:39,1073373
3486,6958,0,3,309,317.49,2012-12-24T00:00:00.000,1,1991-01-03T00:00:00.000,,-1,69583,09/06/2015 1:33,82.41894986,317.4932915,7,31,3,20/12/2012 1:39,1073373
3514,6962,0,198,380,409.13,,0,1991-01-03T00:00:00.000,,-1,6962198,09/06/2015 1:33,84.88351581,409.125613,7,31,3,20/12/2012 1:39,1073373
3515,6962,0,142,285,293.73,,1,1991-01-03T00:00:00.000,,-1,6962142,09/06/2015 1:33,70.49649962,293.734115,7,31,3,20/12/2012 1:39,1073373
3527,6212,0,421,550,547.71,,1,1991-01-03T00:00:00.000,,-1,6212421,09/06/2015 1:33,98.69593172,547.711223,7,31,3,20/12/2012 1:39,1073373
3551,6963,0,2,274,285.64,,1,1991-01-03T00:00:00.000,,-1,69632,09/06/2015 1:33,69.10954316,285.6393605,7,31,3,20/12/2012 1:39,1073373
3583,6963,0,49,280,285.53,,1,1991-01-03T00:00:00.000,,-1,696349,09/06/2015 1:33,76.99262433,285.53,7,31,3,20/12/2012 1:39,1073373
3585,6963,0,5,287,300.59,,1,1991-01-03T00:00:00.000,,-1,69635,09/06/2015 1:33,80.76137052,300.5887975,7,31,3,20/12/2012 1:39,1073373
3590,6963,0,75,1477,1484.24,,2,1991-01-03T00:00:00.000,,-1,696375,09/06/2015 1:33,204.0780157,1484.235309,7,31,3,20/12/2012 1:39,1073373
3593,6963,0,7,278,276.06,,1,1991-01-03T00:00:00.000,,-1,69637,09/06/2015 1:33,67.31417236,276.058667,7,31,3,20/12/2012 1:39,1073373
3594,6962,0,23,292,297.65,2006-08-01T00:00:00.000,0,1991-01-03T00:00:00.000,,-1,696223,09/06/2015 1:33,74.34337592,297.646268,7,31,3,20/12/2012 1:39,1073373
3599,6963,0,3,289,285.4,,1,1991-01-03T00:00:00.000,,-1,69633,09/06/2015 1:33,72.04523411,285.3950395,7,31,3,20/12/2012 1:39,1073373
3601,6963,0,47,282,284.47,,1,1991-01-03T00:00:00.000,,-1,696347,09/06/2015 1:33,76.45938451,284.47322,7,31,3,20/12/2012 1:39,1073373
3604,6963,0,48,282,280.66,,1,1991-01-03T00:00:00.000,,-1,696348,09/06/2015 1:33,76.68122866,280.66192,7,31,3,20/12/2012 1:39,1073373
3605,6963,0,4,284,285.73,,1,1991-01-03T00:00:00.000,,-1,69634,09/06/2015 1:33,75.94734911,285.7348445,7,31,3,20/12/2012 1:39,1073373
3606,6962,0,159,30,28.53,,1,1991-01-03T00:00:00.000,,-1,6962159,09/06/2015 1:33,27.62432729,28.533555,7,31,3,20/12/2012 1:39,1073373
