OBJECTID,ms_gush,k_status_hesder,ms_chelka,ms_shetach_rashum,ms_shetach,tr_idkun_acharon,k_input_source,tr_chelka,heara,sw_baalut,ms_gush_vechelka,date_import,Shape_Length,Shape_Area,oidtatrova,ktatrova,krova,dateimport,ShapeArea
4968,6966,0,19,498,494.03,,1,1991-01-03T00:00:00.000,,-1,696619,06/09/2015 1:33,89.17902978,494.0304725,12,32,3,12/20/2012 1:39,658185
4969,6902,0,114,286,272.78,,0,1991-01-03T00:00:00.000,,-1,6902114,06/09/2015 1:33,75.32394222,272.7847385,12,32,3,12/20/2012 1:39,658185
4970,6214,0,180,445,453.55,,1,1991-01-03T00:00:00.000,,-1,6214180,06/09/2015 1:33,87.17676309,453.5453855,12,32,3,12/20/2012 1:39,658185
4972,6955,0,99,408,405.39,,1,1991-01-03T00:00:00.000,,-1,695599,06/09/2015 1:33,82.38235444,405.394511,12,32,3,12/20/2012 1:39,658185
4973,6955,0,104,300,308.92,,1,1991-01-03T00:00:00.000,,-1,6955104,06/09/2015 1:33,71.98114827,308.9173895,12,32,3,12/20/2012 1:39,658185
5020,6214,0,674,121,103.5,,0,1991-01-03T00:00:00.000,,-1,6214674,06/09/2015 1:33,48.50696941,103.5022405,12,32,3,12/20/2012 1:39,658185
5021,6214,0,312,680,656.82,,1,1991-01-03T00:00:00.000,,-1,6214312,06/09/2015 1:33,107.2410047,656.823613,12,32,3,12/20/2012 1:39,658185
5042,6214,0,256,514,520.21,,1,1991-01-03T00:00:00.000,,-1,6214256,06/09/2015 1:33,94.70427708,520.205808,12,32,3,12/20/2012 1:39,658185
5061,6901,0,89,521,518.22,,0,1991-01-03T00:00:00.000,,-1,690189,06/09/2015 1:33,91.51090905,518.222786,12,32,3,12/20/2012 1:39,658185
5063,6901,0,141,42,32.85,,2,1991-01-03T00:00:00.000,,-1,6901141,06/09/2015 1:33,44.30308791,32.8530235,12,32,3,12/20/2012 1:39,658185
5066,6901,0,151,71,87.62,,2,1991-01-03T00:00:00.000,,-1,6901151,06/09/2015 1:33,85.26872125,87.6223015,12,32,3,12/20/2012 1:39,658185
5072,6901,0,150,414,408.57,,1,1991-01-03T00:00:00.000,,-1,6901150,06/09/2015 1:33,79.51940598,408.570352,12,32,3,12/20/2012 1:39,658185
5074,6901,0,136,1260,1286.73,,2,1991-01-03T00:00:00.000,,-1,6901136,06/09/2015 1:33,332.9581754,1286.727693,12,32,3,12/20/2012 1:39,658185
5077,6901,0,162,473,467.58,,0,1899-12-30T00:00:00.000,,-1,6901162,06/09/2015 1:33,85.48933428,467.5754015,12,32,3,12/20/2012 1:39,658185
5078,6901,0,88,509,509.47,,1,1991-01-03T00:00:00.000,,-1,690188,06/09/2015 1:33,90.40352715,509.4747355,12,32,3,12/20/2012 1:39,658185
5079,6901,0,91,406,399.95,,1,1991-01-03T00:00:00.000,,-1,690191,06/09/2015 1:33,79.95186406,399.9490655,12,32,3,12/20/2012 1:39,658185
5091,6955,0,115,34,28.85,,2,1991-01-03T00:00:00.000,,-1,6955115,06/09/2015 1:33,37.44362011,28.851313,12,32,3,12/20/2012 1:39,658185
5093,6901,0,102,518,506.37,,2,1991-01-03T00:00:00.000,,-1,6901102,06/09/2015 1:33,90.64535959,506.372346,12,32,3,12/20/2012 1:39,658185
5095,6955,0,118,411,419.74,,1,1991-01-03T00:00:00.000,,-1,6955118,06/09/2015 1:33,83.63247469,419.738991,12,32,3,12/20/2012 1:39,658185
5237,6955,0,20,341,341.74,,1,1991-01-03T00:00:00.000,,-1,695520,06/09/2015 1:33,79.28212187,341.7364475,12,32,3,12/20/2012 1:39,658185
5239,6955,0,142,25,25.03,,2,1991-01-03T00:00:00.000,,-1,6955142,06/09/2015 1:33,29.05288851,25.032236,12,32,3,12/20/2012 1:39,658185
5240,6955,0,141,315,321.58,,1,1991-01-03T00:00:00.000,,-1,6955141,06/09/2015 1:33,75.69745889,321.578483,12,32,3,12/20/2012 1:39,658185
5244,6955,0,150,42,48.36,,2,1991-01-03T00:00:00.000,,-1,6955150,06/09/2015 1:33,81.45399222,48.360748,12,32,3,12/20/2012 1:39,658185
5246,6901,0,101,404,395.16,,1,1991-01-03T00:00:00.000,,-1,6901101,06/09/2015 1:33,79.54429571,395.157413,12,32,3,12/20/2012 1:39,658185
5444,6901,0,144,490,487.5,,1,1991-01-03T00:00:00.000,,-1,6901144,06/09/2015 1:33,88.49996706,487.502005,12,32,3,12/20/2012 1:39,658185
5446,6901,0,84,502,499.51,,1,1991-01-03T00:00:00.000,,-1,690184,06/09/2015 1:33,89.43998186,499.513752,12,32,3,12/20/2012 1:39,658185
5447,6901,0,117,398,396.18,,1,1991-01-03T00:00:00.000,,-1,6901117,06/09/2015 1:33,80.23164524,396.1784005,12,32,3,12/20/2012 1:39,658185
5448,6955,0,106,1040,1038.72,,2,1991-01-03T00:00:00.000,,-1,6955106,06/09/2015 1:33,284.7129477,1038.716953,12,32,3,12/20/2012 1:39,658185
5454,6955,0,58,624,637.06,,1,1991-01-03T00:00:00.000,,-1,695558,06/09/2015 1:33,101.4991851,637.0615135,12,32,3,12/20/2012 1:39,658185
5459,6955,0,59,606,604.54,,1,1991-01-03T00:00:00.000,,-1,695559,06/09/2015 1:33,99.64302792,604.535669,12,32,3,12/20/2012 1:39,658185
5463,6214,0,132,411,407.61,,1,1991-01-03T00:00:00.000,,-1,6214132,06/09/2015 1:33,85.19377869,407.6061325,12,32,3,12/20/2012 1:39,658185
5487,6214,0,133,397,387.81,,1,1991-01-03T00:00:00.000,,-1,6214133,06/09/2015 1:33,83.77897704,387.811171,12,32,3,12/20/2012 1:39,658185
5488,6955,0,82,549,553.47,,1,1991-01-03T00:00:00.000,,-1,695582,06/09/2015 1:33,94.04443261,553.4747405,12,32,3,12/20/2012 1:39,658185
5489,6955,0,37,392,376.96,,1,1991-01-03T00:00:00.000,,-1,695537,06/09/2015 1:33,86.00076076,376.9568815,12,32,3,12/20/2012 1:39,658185
5491,6901,0,81,555,554.68,,1,1991-01-03T00:00:00.000,,-1,690181,06/09/2015 1:33,94.23344822,554.68009,12,32,3,12/20/2012 1:39,658185
